tweet,cleaned_text,class,label,token_count
RT @ohhdatsbrucie: I can't be worried bout no bitch cause that bitch could be somewhere sucking dick,rt cant worried bout bitch cause bitch could somewhere sucking dick,1,1,11
"RT @ohhshedopee: I won't love you, I can't love you
Unless that pussy got some super powers",rt wont love cant love unless pussy got super power,1,1,10
"RT @ohmyev: it's crazy. if a female cheats, it's so wrong. she's every type of hoe there is but if a guy cheats, there's all these justific&#8230;",rt crazy female cheat wrong shes every type hoe guy cheat there justific,2,0,13
RT @ohmyjizzitsliv_: You're the biggest cunt I know,rt youre biggest cunt know,1,1,5
"RT @ohuhwhoops: Stacy's mom doesn't have shit going on.

Twitter bitches have it all.",rt stacys mom doesnt shit going twitter bitch,1,1,8
RT @oliviadesanfoot: this is very annoying to me im gonna vomit out of annoyance bc i am a little bitch,rt annoying im gonna vomit annoyance bc little bitch,1,1,9
RT @olmelonhead: bitches be acting different! &#128514; buuut it's cool! &#128129;,rt bitch acting different buuut cool,1,1,6
RT @olmelonhead: when bitches spread rumors about you ; &#128520; https://t.co/21wOvyB50m,rt bitch spread rumor,1,1,4
"RT @omfgarsal: hoes be like ""i'm a virgin"". http://t.co/NriPMCPnge",rt hoe like im virgin,1,1,5
"RT @omfgarsal: kim kardashian is making $200 million from in app purchases from her game. and you all call her dumb, bitch she's a damn gen&#8230;",rt kim kardashian making million app purchase game call dumb bitch shes damn gen,1,1,14
"RT @omfgmeezy: maybe 

nobody 

likes 

you 

because 

you're 

a 

bitch",rt maybe nobody like youre bitch,1,1,6
"RT @omfgmeezy: she stole my shit, what a little niglet.",rt stole shit little niglet,1,1,5
"RT @onDAT_Othershit: I swear, a yung nigga use to wanna be a heartbreak kid RT @_KudaBrazyy: Shawn Micheals &amp; Razor Ramon both had bitches",rt swear yung nigga use wanna heartbreak kid rt shawn micheals amp razor ramon bitch,1,1,15
RT @ooxlexx: I can't stand to be around ghetto girls.&#128134;,rt cant stand around ghetto girl,2,0,6
RT @oroozco16: &#8220;@Tonymartinezz15: Some bitches need to get a life &#128175;&#128079;&#128524;&#8221;,rt bitch need get life,1,1,5
"RT @ortiz_jaylene: I'm a ""tall big booty bitch"" wtf lol &#128557;&#128557;&#128557;&#128514;&#128514;",rt im tall big booty bitch wtf lol,1,1,8
RT @ortiz_jaylene: It's 2:20 and me and Bruno still up in this bitch lol,rt bruno still bitch lol,1,1,5
RT @ortiz_jaylene: Then I'm a loud outgoing bitch lol,rt im loud outgoing bitch lol,1,1,6
RT @ortizjunior_: First I need some pussy tonight &#128525;&#128166;,rt first need pussy tonight,1,1,5
RT @osoplain: Soup is so much better when you have enough crackers to crumble in it to make it into a casserole,rt soup much better enough cracker crumble make casserole,2,0,9
"RT @ovgenocide: First off, fuck your bitch. And the click you claim.",rt first fuck bitch click claim,1,1,6
RT @oweeSheREDD: you tell ya business to ah bitch so I can't trust ya,rt tell ya business ah bitch cant trust ya,1,1,9
RT @p0psson: &#8220;@iamlexj_: Lastnight &#128582;&#127825; #HalloweenCostume http://t.co/2UzOH6FRzG&#8221; hoe that's your work outfit,rt lastnight hoe thats work outfit,1,1,6
"RT @p_w_sterne: @GraceBr92073005 ""There's more than one way to skin a monkey"" --Barack ""Bushmeat"" Obama @1Dittlinger @Txwench",rt there one way skin monkey barack bushmeat obama,2,0,9
RT @paidinfull_4: &#8220;@brennonthekidd_: what would u do? .. &#128561; http://t.co/RisLnwWIeR&#8221;kick that bitch down the stairs!,rt would u bitch stair,1,1,5
RT @paigelebeau1: It's unfortunate that everyone thinks I'm a bitch before they even meet me #chronicbitchface #sorryimscary &#128539;&#128513;,rt unfortunate everyone think im bitch even meet,1,1,8
RT @pambesteder: **WOW* according to this tweet by @Tarascan68 Obama must have been an Uncle Tom? http://t.co/Klcsgy9JPW,rt wow according tweet obama must uncle tom,2,0,8
RT @pandaapussy: The day I have clear skin will be the day I'm the happiest cockiest bitch alive,rt day clear skin day im happiest cockiest bitch alive,1,1,10
RT @papichuIo: My soul mate probably some ho around the corner,rt soul mate probably ho around corner,1,1,7
"RT @papigabs: where's the girl I could pack this bowl with? I know u out there hoe, quit playing",rt wheres girl could pack bowl know u hoe quit playing,1,1,11
RT @papo_fonseca: Niqqas talk more then bitches these days.,rt niqqas talk bitch day,1,1,5
RT @patbeeh95: @iDocLyfe Rick James ain't even slap his bitches that hard,rt rick james aint even slap bitch hard,1,1,8
RT @pattonoswalt: Who spotted the looming yellow crown on tonight's #TrueDetective? http://t.co/MUa60ppVeL,rt spotted looming yellow crown tonight,2,0,6
RT @paul_lander: Charlie Sheen is engaged to a porn star. I can't be the only one thinking she can do a lot better.,rt charlie sheen engaged porn star cant one thinking lot better,2,0,11
"RT @paul_lander: Yesterday, the caged bird sang the blues. RIP #MayaAngelou.",rt yesterday caged bird sang blue rip,2,0,7
RT @paulabruederle: Some birds aren't meant to be caged,rt bird arent meant caged,2,0,5
RT @paullowry42: @gingerash2013 lol and your response was bitch do I like pregnant?,rt lol response bitch like pregnant,1,1,6
"RT @paymon_d: Legendary year. RT @1stName_Bravo: Speaking of '09, that years pussy was phenomenal.",rt legendary year rt speaking year pussy phenomenal,1,1,8
RT @peaceloveweed_: These hoes want my belvita http://t.co/DCVveTxeQ1,rt hoe want belvita,1,1,4
"RT @peeabut: Dear god, make me a bird so I can fly far, far far away",rt dear god make bird fly far far far away,2,0,10
"RT @peeper1016: If preferring to be barefoot makes me a basic bitch, sign me up. Do I get a free Mason jar?",rt preferring barefoot make basic bitch sign get free mason jar,1,1,11
"RT @peidroh: when you tell the chick-fil-a cashier thank you, but that bitch don't say ""my pleasure"" http://t.co/85swWYxMNz",rt tell chickfila cashier thank bitch dont say pleasure,1,1,9
"RT @pekholt: Raven Symone's hair be like, ""I'm not colored, I'm American."" http://t.co/mkx0d4bh2Q",rt raven symones hair like im colored im american,2,0,9
RT @pellucidstyles: they might be called 5 seconds of summer but their songs are 3 minutes of trash,rt might called second summer song minute trash,2,0,8
"RT @petertrvjillo: Listen here you beautiful bitch, I'm about to fuck you up with some truth.",rt listen beautiful bitch im fuck truth,1,1,7
"RT @pgammo: In the Yankees draft room, they had a huge picture of Greg Campbell with the message, ""this is the makeup we're looking for.""",rt yankee draft room huge picture greg campbell message makeup looking,2,0,11
"RT @pgammo: Run Differentials:Mets -14, Yankees -32.",rt run differentialsmets yankee,2,0,4
RT @pgammo: That the Yankees have won four straight Shane Greene starts and 7 of 9 speaks to his stability in a season of starters' emergen&#8230;,rt yankee four straight shane greene start speaks stability season starter emergen,2,0,12
RT @phatsyeo215: these bitches ain't real. &#128514;,rt bitch aint real,1,1,4
"RT @philiciaaaa: mcm &#128525;
bc tomorrow's 6 months &#128152;
Fuck everyone who said we wouldn't last. Proved you bitches wrong @tropicaldrew_ http://t.&#8230;",rt mcm bc tomorrow month fuck everyone said wouldnt last proved bitch wrong,1,1,13
RT @phishlicia: @tropicaldrew_ not about you fag. I miss you like crazy &#128553;&#10084;&#65039;,rt fag miss like crazy,1,1,5
RT @phishlicia: Ocho is approaching bitches,rt ocho approaching bitch,1,1,4
RT @pipethefckdown_: People who focus on skin tones for dating someone are fucking retarded and brainwashed. &#128076;,rt people focus skin tone dating someone fucking retarded brainwashed,1,1,10
RT @pissyopants1: Man robin thicke all on black tv trying to get that pussy back,rt man robin thicke black tv trying get pussy back,1,1,10
RT @pocahontias__: Idc about yall bitches yo,rt idc yall bitch yo,1,1,5
"RT @polarisclub: ""im laughing so hard lay is the un-loyalist of hos""

plea",rt im laughing hard lay unloyalist ho plea,1,1,8
"RT @politico: Republican Rick Scott has been reelected #FLGov, defeating Democrat Charlie Crist. http://t.co/oeVMKOQH9S http://t.co/hi56c9N&#8230;",rt republican rick scott reelected defeating democrat charlie crist,2,0,9
RT @poloPowell: All tha bad bitches need to go to @CurrenSy_Spitta concert in bham tonight. &#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;&#9992;&#65039;,rt tha bad bitch need go concert bham tonight,1,1,9
"RT @pop_ruth: I'm a little teapot short and Irish 
@onedirection artist of the year #AMAs
#EMABiggestFans1D http://t.co/9O1zfvlezV",rt im little teapot short irish artist year,2,0,8
RT @popitfor_tyrick: Bitch said I lie too much bitch you ain't worth telling the truth too,rt bitch said lie much bitch aint worth telling truth,1,1,10
RT @popitfor_tyrick: Tbh I left all my hoes alone &#128080;,rt tbh left hoe alone,1,1,5
RT @possiblydana: When bitches spread rumors about you https://t.co/6LVif0NuRf,rt bitch spread rumor,1,1,4
"RT @pound_Mytweets: ""@wheeler_kashhh: http://t.co/PtQA8LZqEA"" &#128525;&#128525;&#128525; we gave bitches something to be mad about . !",rt gave bitch something mad,1,1,5
RT @pppssshhh_: I be hatin when hoes be comin to me like I'm finna save them #aintnobread bitch u better get out here and get it,rt hatin hoe comin like im finna save bitch u better get get,1,1,13
RT @prettycha305: Monkey see &#128585;&#128584;monkey do hoes&#128586;,rt monkey see monkey hoe,1,1,5
RT @prettychels__: I hate a dumb bitch.,rt hate dumb bitch,1,1,4
RT @prettygrl_rocky: Pussy this pussy that,rt pussy pussy,1,1,3
RT @prettykells: &#8220;@100046729: @Leelucas_ @prettykells bitch you didn't feed me. You asked my to buy you a burger &#128514;&#128514;&#128128;&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514; lmfaoooooo no &#8230;,rt bitch didnt feed asked buy burger lmfaoooooo,1,1,8
RT @prettykells: &#8220;@100046729: @Leelucas_ bitch you not coming http://t.co/GXpfoLusXB&#8221;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;,rt bitch coming,1,1,3
"RT @prettykells: &#8220;@100046729: That's fucked up when a bitch you fw , down talk you.. Then with hoes they claim they don't fw &#128080; funny.&#8221;&#8252;&#65039;&#8252;&#65039;&#8230;",rt thats fucked bitch fw talk hoe claim dont fw funny,1,1,11
RT @prettykells: &#8220;@Leelucas_: @100046729 @prettykells lol bitch run ya bands up.. You know I'm dumb&#8221;I hate a broke bitch..... I hate em,rt lol bitch run ya band know im dumbi hate broke bitch hate em,1,1,14
RT @prettyne___: What you bitches fail to realize is these niggas don't really be moving on &#9995; they still be fucking with that SAME BITCH &#8252;&#65039;&#8230;,rt bitch fail realize nigga dont really moving still fucking bitch,1,1,11
RT @prettytreazure: @DetroitPlayer @1stName_Bravo hey don't call him a bitch &#128074;,rt hey dont call bitch,1,1,5
RT @prime13_time: Words from jac.. You can't save every hoe.. You got to let them hurt.,rt word jac cant save every hoe got let hurt,1,1,10
RT @prime3_time: @Woodchuck20 you about to get all the hoes now lol,rt get hoe lol,1,1,4
RT @pringlezXII: Dont message me your number and tell me to text you.... I'm not your bitch lol,rt dont message number tell text im bitch lol,1,1,9
RT @pro_failure: My favorite childhood memory was when my mom found my stash of 30 Xanax then was slightly less of a bitch for exactly one &#8230;,rt favorite childhood memory mom found stash xanax slightly less bitch exactly one,1,1,13
"RT @prolongshop: #LED #Christmas #decor Lights 10m 33ft 100 LED #Fairy string #Light for Outdoor/Indoor, 

http://t.co/2ew0jjhB6n",rt light ft led string outdoorindoor,2,0,6
"RT @proofgelato: Sweet treat at lunch today - raspberry gelato, gin+juice sorbet &amp; brownie gelato! #GelatoCart Thursday - can't wait ...",rt sweet treat lunch today raspberry gelato ginjuice sorbet amp brownie gelato thursday cant wait,2,0,15
"RT @psjohnson23: The problem with retard liberals is they think Supply &amp; Demand means ""Supply me with everything I Demand."" #VotingMatters",rt problem retard liberal think supply amp demand mean supply everything demand,1,1,12
RT @pterosaur: Is Nick Jonas a hoe for squeezing his dick? Is Nick Jonas gonna have leaked nudes? Is Nick Jonas less of a role model?,rt nick jonas hoe squeezing dick nick jonas gonna leaked nude nick jonas less role model,1,1,16
RT @pumpkinheaddd: &#128530; why these hoes acting like they not getting fucked &amp; sucking dick &#128080; but I ain't saying nothing &#128520;,rt hoe acting like getting fucked amp sucking dick aint saying nothing,1,1,12
RT @que: I know u dawg hoes bck in style,rt know u dawg hoe bck style,1,1,7
RT @quecaine: white bitches love cocaine,rt white bitch love cocaine,1,1,5
"RT @queenallyssa: When your man call you a bitch when y'all arguing he don't think you really a bitch, you just actin like one",rt man call bitch yall arguing dont think really bitch actin like one,1,1,13
RT @queenalyzee_: We ain't friends hoe,rt aint friend hoe,1,1,4
RT @queenc_nt: &#8220;@_100d: 90% of niggas goofy and act like bitches&#8221; YOU AINT LYIN,rt nigga goofy act like bitch aint lyin,1,1,8
RT @queenthottie_x3: So proud of mahanain &#9825; she still a hoe tho,rt proud mahanain still hoe tho,1,1,6
RT @quirkisms: Jeter to A-Rod. From class to trash.,rt jeter arod class trash,1,1,5
RT @rachael_goss: Who wants to chill on campus w me &amp; throw bibles at bitches taking the walk of shame&#10067;&#10068;,rt want chill campus w amp throw bible bitch taking walk shame,0,1,12
RT @radiomaru: nerds are cool because they get really judge-y about other nerds being passionate about things they aren't passionate abo ...,rt nerd cool get really judgey nerd passionate thing arent passionate abo,2,0,12
RT @radiotour_en: Duchess of Cambridge to present the first yellow jersey http://t.co/8VVNU9DrFM #TDF,rt duchess cambridge present first yellow jersey,2,0,7
RT @raejeanhightowe: &#8220;@Swuu_TheGod: Stop &#9995; playin bitch &#128589; you know I'm MVP &#127942;&#128526;&#8221;,rt stop playin bitch know im mvp,1,1,7
RT @raeleenehoe: I hate it when a bitch know I don't fuck with her &amp; she really trying to talk to me like we cool nahh bitch foh you don't &#8230;,rt hate bitch know dont fuck amp really trying talk like cool nahh bitch foh dont,1,1,16
"RT @raider_level: She was like ""I don't go to raider games. They are ghetto and people get jumped"" lmao I was like ""well the shit sound lik&#8230;",rt like dont go raider game ghetto people get jumped lmao like well shit sound lik,1,1,16
RT @random_shxt: need my dick sucked..fuck 1 bitch I need &#9996;&#65039; sluts,rt need dick suckedfuck bitch need slut,1,1,7
